userID	tagID
1358	534
6788	6910
4329	294
5401	882
5700	2646
2017	3601
2038	4823
5860	81
2730	882
3946	3219
5047	2947
4079	6925
3677	6930
4143	6510
4149	6931
2275	946
6502	6933
1726	4756
11	6933
5673	6934
1546	6928
483	6933
1549	6928
471	3918
1487	946
3120	6938
4405	6933
2778	9
5805	946
5057	6510
4852	946
3349	164
4853	6945
6790	6925
4297	2167
4972	3130
3409	2850
3364	3130
4370	2167
4201	6952
865	634
1524	3168
1887	968
572	968
383	862
1203	6955
6793	2100
1946	3168
2809	862
4801	3168
6794	2167
6795	2167
5390	2100
3288	154
6796	2167
4209	2100
1934	3168
4165	2074
4670	2167
4073	2508
3356	265
4625	6968
5706	6968
4681	2709
5273	502
1501	502
1628	6974
3096	6968
6009	502
4708	2508
6798	6968
2828	502
2477	5663
4159	6981
5186	502
2048	6983
1710	6294
1817	968
1510	6294
5194	6987
4329	2768
3001	6987
1115	1211
4875	82
6800	6995
3248	87
5027	1015
240	5001
4106	693
6801	7001
3099	887
4835	7003
6802	7004
6803	7004
6804	7004
6701	4460
4547	516
2391	887
2539	7005
3	7006
4155	887
5201	7008
694	7009
1754	887
2195	1160
1484	4036
6805	887
1259	7010
3240	1210
2855	7003
2572	7011
2583	7012
2152	7015
3146	846
6314	452
417	846
6807	7021
6808	0
5383	3341
6461	6224
1892	842
4800	1209
5558	1810
3724	1810
6070	1810
529	2393
1051	7027
1642	49
1455	839
4396	7031
120	49
6440	59
2287	7027
3048	49
6810	7027
6811	1365
4032	7031
3348	49
3891	1907
3565	49
5115	3752
2368	3715
6768	7039
5552	3715
1530	3942
3605	3752
6736	623
1715	6609
500	3752
6814	6609
936	6609
498	198
5680	3942
4685	840
2409	433
6816	111
4201	433
2463	344
2793	344
725	652
1922	240
4994	42
4117	42
3267	2615
4113	31
5473	1273
4708	2615
4992	42
5387	7067
6818	240
4670	6621
3185	7075
1995	49
5483	7079
5581	7080
5486	3495
3906	164
4798	7086
4144	1015
6822	106
6823	1171
5470	555
2089	7088
5554	1171
6516	5610
4517	81
3299	81
103	1040
517	7088
5921	27
3120	218
6250	3529
4794	1040
4496	3529
6177	1171
5366	7086
6737	106
984	7088
4958	984
2884	4625
243	106
1905	1015
2768	791
6824	2247
3746	1182
716	526
303	1182
5244	526
4362	2486
3316	3836
2575	7109
3634	2006
4462	2432
4423	2432
3414	7111
3425	728
2342	7113
1887	32
969	27
2479	994
6828	2432
6751	3836
3483	7118
4617	7119
4207	2329
5316	3836
4619	7119
4560	7111
5066	7120
5884	457
3556	342
436	4835
5002	1463
1356	455
4450	534
4145	121
2402	7120
6160	150
1045	5193
6049	150
2699	7137
4651	7142
1530	7143
121	7142
118	7142
5680	7143
1996	194
4505	760
6830	1125
416	7142
2685	2483
5752	7157
6607	7157
5232	77
2905	169
1939	286
6832	7157
4117	370
4329	77
6833	7157
6759	83
1728	5485
1160	267
933	77
5692	7157
1823	805
5618	267
6135	267
2413	805
5869	3660
5696	7157
5543	7173
2133	3089
4900	7174
2306	2470
3133	7176
1229	2464
2337	2464
3433	480
770	2470
2023	49
6835	7184
5385	5550
6282	3080
4329	2464
6837	7176
6722	6644
1301	787
6325	6644
1047	1403
1734	7193
4094	7193
3317	7193
6841	7186
6843	7202
5643	431
749	7202
4975	7206
6521	7202
1079	7202
6023	4460
1610	7202
2007	7202
1388	4048
3993	7202
3859	7212
3856	672
3759	7213
4943	662
1939	662
3927	313
1941	33
5011	1381
6845	33
4167	662
44	672
3621	662
1609	1094
2632	3741
4486	663
3549	293
3316	3229
3319	7224
3049	662
2857	3941
6847	7228
1557	3941
5807	7229
2656	3789
4857	2703
4101	5371
6147	5573
3330	5371
3653	7228
3816	3789
333	7237
6426	1328
4531	3941
6036	116
3661	3941
6848	116
5685	3941
591	7228
963	449
6849	7228
6213	116
3572	7228
2497	2391
5504	3941
3673	5371
1849	1660
3680	3941
3685	3941
5139	7228
6131	3941
4116	5371
6851	7228
2383	3941
2382	1328
6758	7229
2219	885
5040	997
1412	4007
5326	997
5507	1362
2401	4268
6852	7250
61	3627
3237	2087
2089	7255
1540	7257
6396	2087
5533	5595
5290	2087
6853	7260
4073	3627
3549	7264
5271	7266
4457	7256
3808	7256
5540	7268
3643	4036
6271	7269
3976	3789
1172	7271
4270	6686
6838	7275
4301	261
4088	261
2849	7279
3706	7282
6168	7283
5521	7285
3252	7288
3812	6461
6084	7279
1498	7287
1211	2206
3817	7290
5582	7291
1355	728
2598	2206
3460	7279
6197	7279
6718	7283
3003	7301
2529	2206
5521	7308
5643	437
1340	2005
6860	437
6861	437
2082	73
4941	6216
4940	447
3994	6216
3166	7318
6480	7313
4512	7319
1920	7324
3652	7326
4801	199
6678	7329
4329	172
5553	1808
5533	7333
4790	30
46	510
137	3803
6639	1808
3509	3803
4018	931
2133	7326
6033	1808
786	199
3578	7347
2695	6679
6537	7353
3003	7355
4964	1366
6862	7358
4067	96
6771	96
1040	96
940	685
1881	96
6156	342
3509	7363
3345	771
2567	5764
743	1357
2452	4998
5734	7369
6255	4998
1678	2508
212	96
3631	7377
2753	342
5974	7379
3413	7380
3139	7377
445	7157
568	7380
6864	7389
6865	7389
4913	7380
5418	7157
3390	7380
5437	2331
3617	7376
5982	6679
4251	6384
6866	4693
6626	1622
4120	286
460	1923
3702	7402
6659	7404
1561	7402
3041	1068
3709	1622
5640	6384
6629	7410
5176	7410
6087	161
4748	161
4643	42
6869	851
1337	33
5922	7414
5370	7415
6034	277
6870	7414
6328	7414
6171	2906
146	7415
1393	7414
6039	7417
6871	7419
5977	2906
1877	33
2253	7422
2824	7417
2401	7414
4437	7419
6382	7423
4184	7415
6872	7422
1158	7414
6812	303
6873	7421
4587	6349
4205	6349
4256	2117
1691	586
4670	6349
2643	7444
2443	5874
6168	1810
6676	2354
3515	7449
5646	711
1711	755
845	32
3884	862
2981	883
5033	920
5960	883
4159	883
3696	855
5009	2895
4657	172
1260	296
1452	296
6877	7463
1011	4217
3957	265
6875	296
3883	275
5298	151
2306	172
1561	87
2793	294
2845	82
2952	6456
4077	7470
6821	373
1626	103
6880	3
6791	3
5645	3
2970	6455
1647	6455
2424	3
2867	1840
3558	7474
6881	373
6882	7474
916	137
6084	1840
4418	1840
350	1840
356	373
6094	1840
675	7471
6883	373
6699	373
2942	4470
3001	3
2994	3
5244	373
2525	373
1891	7470
4059	373
4967	373
508	893
5051	893
5396	3
1822	373
1476	1101
4942	5289
3728	7479
5461	1610
622	3646
3389	1610
4439	2417
641	2417
5359	1610
6387	97
3344	5289
3061	138
4686	37
526	7489
5013	120
6885	2104
2132	1116
3422	37
4975	7492
6825	6593
6886	6593
6259	7489
6827	37
4707	37
6761	3693
1187	46
5843	7501
365	4001
3816	988
396	7506
6145	3693
3672	240
6774	7514
4551	288
2479	288
3220	4809
5661	243
4961	7524
2718	7525
2734	7526
3294	288
1577	243
1417	7527
3612	96
529	288
1690	3576
1954	3390
4710	7530
6887	5411
5669	7535
3651	7527
4322	37
4147	7536
6888	815
2041	7537
4066	547
6889	815
6046	7543
541	7275
1323	547
2030	815
3704	792
2855	7540
4580	118
2570	7545
2324	7546
4488	7545
4462	3500
6890	7547
6891	37
778	79
5182	211
1984	300
3093	202
5392	3361
3389	7553
2222	202
2785	7554
2415	265
6892	7553
2974	215
2640	200
4680	4716
2415	5068
6585	390
5100	839
5227	200
233	1479
775	1662
3935	4470
3087	1479
4361	7563
4360	7563
2941	5068
4912	7567
6894	200
1035	4134
2622	200
3957	7573
5158	200
6266	145
3709	1610
3902	1610
293	7578
6896	1610
4766	7039
1398	7039
6894	7417
486	825
2509	325
2026	303
3454	325
3595	303
4340	5595
5197	6299
5861	699
6282	325
4913	325
3472	325
3879	7588
5744	303
3950	325
1110	151
880	303
1640	3152
1642	303
39	3152
2116	3152
4747	3152
3966	325
5951	151
3182	3184
3805	325
5535	325
3633	325
4495	7594
3650	635
2762	920
2590	7594
3980	325
3348	303
4309	303
6897	325
6898	920
3565	303
4532	920
4426	303
952	303
2163	3152
1282	117
6850	3152
1086	920
5015	7597
1960	30
2699	3662
4114	5514
3105	887
5824	887
3112	506
5765	109
6167	604
6230	151
2158	7603
351	7612
355	97
2455	117
4616	526
1758	117
5267	2219
1321	2219
1755	117
4522	526
4748	44
3789	117
4691	526
6904	7619
2344	526
4538	526
4464	2314
4994	7623
2738	947
3995	6516
103	7623
6907	949
6853	347
4669	6516
659	7627
475	2286
6685	6516
5207	4103
3968	7629
4268	6516
6629	7629
746	7623
3251	7629
3420	949
6909	947
6036	7635
3435	7637
4886	6516
5445	7641
2575	7642
3708	7646
4763	7006
6545	7647
3983	842
2879	7649
4138	7006
2505	3627
6548	5982
4872	7646
4578	2399
3828	7646
5387	33
4353	2222
2536	3627
6542	7641
4295	7646
4597	7646
6046	437
1652	1523
1828	32
3861	479
6519	479
1653	1015
6912	4133
3745	2548
5750	7664
4366	1015
2448	479
3068	1015
2141	335
2340	235
197	7664
6916	2363
2910	347
4116	5910
4963	7675
2719	2602
6242	660
99	3390
6918	850
5377	347
4083	347
4202	850
4999	347
1347	39
1773	310
3045	3098
4083	6751
2309	847
1228	27
2336	6751
3640	7686
2014	6751
1804	6751
840	6751
4907	7686
5761	7686
4771	6751
1927	7686
5127	6751
2371	7686
4450	6751
4775	6751
1116	6751
1431	534
6853	6751
1062	3998
1599	6751
3502	6751
4223	5577
6820	31
6920	7694
2610	7695
2523	258
2935	604
2490	172
1055	7695
4404	7702
2631	7695
2632	7695
4174	606
1468	1274
4812	3162
6567	1706
4307	892
3448	790
4774	3
2720	6239
5018	4217
2552	1060
4494	2319
1229	92
1234	92
54	1092
4502	2319
775	230
5194	5544
3268	1060
1729	92
39	7745
911	7746
2979	3547
3162	7748
4587	5510
1301	7755
1860	160
21	7761
4573	341
4670	5510
1566	5510
6163	340
5465	339
2673	1756
4681	7761
5608	572
2923	44
3927	3212
1812	380
5288	3212
6384	1791
2285	3212
574	2515
5646	1909
4460	380
1199	572
1367	4134
1083	3212
5109	2515
719	1909
6556	7786
6930	7786
6931	7786
719	7786
1687	7786
3350	7786
6933	24
6934	7786
4118	2164
1940	7786
6606	996
4156	24
5461	7786
5189	996
506	7786
6048	7786
6936	7786
1983	24
2859	2048
5854	7796
4494	5380
5913	7797
2320	4823
6938	7797
6938	2048
6939	1758
4508	5380
5958	7797
5004	1758
5967	5380
3475	7797
4551	7796
3935	5380
6770	7797
6831	6851
4387	7796
2512	7797
4207	5380
5826	5380
4473	5380
4221	5380
6940	5380
2816	5559
4633	822
5598	1484
2493	5113
4002	7823
6450	6855
1975	933
3964	267
6069	3604
3804	4549
4972	7829
2755	2412
4643	7829
3657	267
6946	3604
3434	480
1468	2412
1618	4549
6947	5559
1773	933
4755	45
2014	347
6797	5222
414	865
1758	865
3696	2716
106	2048
6949	2716
1895	865
1480	865
1755	865
5703	46
3344	5222
1191	865
1189	865
437	865
252	6836
2093	1286
4206	7856
1751	7856
1879	1286
6367	7004
110	4705
1018	7856
6276	7004
614	83
6806	7004
2408	1286
4748	1075
3835	2288
5464	1286
983	1286
2463	7856
6954	7856
1210	4705
5785	83
6262	1286
198	2456
255	1286
6956	83
774	7856
2208	242
2354	6851
6958	7870
6607	676
2719	7870
6959	437
1421	5422
5612	7874
4568	309
1549	493
1409	7760
5793	6450
3806	7874
2791	7874
4766	5422
6954	493
857	5422
440	676
3210	7870
526	44
4268	2140
6964	44
2230	4855
4679	525
2450	4855
4265	2140
5984	4855
4269	2140
2366	1041
5186	4855
6970	2140
6971	2140
1253	4855
662	2140
4811	1205
4480	7313
2676	788
6859	7313
2677	7910
3278	2548
2366	32
6974	1171
2838	1171
500	1171
4666	7313
1408	5503
5268	1171
431	7924
6787	6910
4921	7923
276	1732
5128	2709
5261	486
3831	6910
1443	7929
6976	3518
20	598
1330	166
1439	7935
1871	7936
5080	166
5661	7937
2832	166
6479	6191
619	1001
1416	7935
2218	3838
2839	166
640	166
2542	166
1819	7935
1688	7937
4493	7937
4241	7935
5813	275
5341	997
2792	166
1341	7935
2801	166
5943	166
6978	5812
6979	1127
4872	7954
5243	7954
1914	7954
6980	166
6386	5507
694	5812
6303	3572
1017	27
6981	7954
2643	7962
6172	7954
3363	7954
6784	7954
2575	5812
5221	7954
2869	166
1192	5507
6497	5812
1379	166
6695	7954
759	7954
4178	741
5680	164
3240	3662
4638	997
3815	7971
1698	5758
5405	997
147	63
4266	7972
5015	6292
4120	164
1964	2782
4353	7975
6845	164
1776	7971
1317	6292
1315	2782
6982	7971
1637	7979
6984	2782
3086	60
5313	7984
6985	3760
3231	1462
2491	1388
83	1388
1251	7984
640	1614
2115	2049
3806	7635
4083	534
2787	336
365	8001
289	60
347	60
354	8002
4934	7423
1646	404
3233	404
5384	2708
4471	8011
2202	5651
6988	1592
5168	1592
2428	8020
6989	43
1414	2464
6990	82
472	8023
137	779
5054	8023
4490	53
4851	341
4763	341
53	91
4781	2531
2358	2464
3722	2531
4705	2531
4590	8030
414	2531
2911	4272
6993	8030
3290	586
3339	2531
5846	8030
4446	8031
1727	120
1968	2464
3548	2464
1729	4272
4068	2531
6994	8030
1895	2531
1048	229
896	2464
1755	2531
6995	8030
1022	2464
6385	342
2439	2531
3054	2531
3789	2531
2302	117
2313	8031
2330	586
1657	2531
1902	8035
1270	150
2800	8044
3532	4272
1075	8030
6997	2674
4797	240
6600	8031
373	4272
1959	2609
1684	2464
405	2531
4869	8030
383	4272
5718	308
1807	5573
6998	1148
4150	8049
5246	949
3010	949
6283	1148
2742	1092
6999	949
4880	1148
5403	1148
5735	1092
5822	23
2456	647
801	8061
1465	4512
6447	6670
6043	44
3374	512
2271	512
1058	7116
2287	938
7000	1073
67	3212
4042	8080
81	3212
4637	8083
506	3212
103	383
6814	8079
702	3212
524	6473
4016	3212
4875	3212
2291	3212
4711	3212
3524	3212
4411	3212
4978	383
244	3212
2344	3212
1624	3212
525	3212
2558	95
6174	8097
6234	95
7002	95
3846	90
1768	961
6172	1878
3053	8101
3902	1396
991	1296
3281	7193
4896	2747
5161	77
2953	8
6913	8049
4625	2217
3427	2522
6426	2522
5481	8
5845	2217
6093	8
4111	8
2911	77
4387	8
3384	8049
3548	77
1131	2217
1974	1001
4799	8137
3574	2637
1920	2049
5080	4135
4701	8142
2823	2362
2711	8142
5672	3824
6648	338
6123	240
4608	7193
4735	8142
6206	7193
2146	840
3145	1955
4587	782
3239	782
7007	5816
2292	103
411	7015
2659	2005
6214	5822
2235	5816
2414	782
4408	440
5440	178
5782	8158
289	3051
2462	2117
3532	3051
3893	8161
3816	8162
338	8163
5914	1647
7002	2117
370	65
183	3051
190	3051
1884	8165
303	1647
3275	154
4350	8170
1841	2117
2091	8161
1938	275
5505	8174
5040	65
4785	8161
5918	5830
39	8162
5398	154
613	8162
7010	120
7011	8182
5024	2916
4758	8185
4491	2495
2298	437
2575	8185
6629	281
1346	8185
3534	8187
6067	2331
6263	437
2981	8191
6461	6636
4745	8189
4294	8189
3152	115
6038	347
421	5244
6447	8208
1804	6757
4294	115
6005	39
3217	6198
4634	373
1853	6191
1889	6242
1530	6314
3587	8222
5387	6314
5200	3606
561	6191
6620	6191
5619	8222
5975	7796
3652	3606
6177	296
3669	3606
6255	6712
5818	946
4287	3242
2168	3606
2381	6090
6537	676
4046	84
2665	1078
2870	101
3320	3219
1076	8234
1901	4729
6441	261
4430	4414
4939	84
5675	3219
5435	3219
648	4414
4399	3219
7018	3219
6722	8023
5877	779
3943	1949
4849	7578
6999	4565
3713	8253
977	60
3763	4565
4162	1098
7021	8265
2127	8267
6875	106
4080	2327
2665	8268
3413	1983
3844	2327
423	8272
7022	106
4782	5550
3217	2116
2386	404
7023	404
1507	222
1253	6630
1780	404
1732	876
2950	2116
1444	6896
5862	267
6827	8276
3920	373
1541	5397
1643	8285
6964	8279
4950	373
4624	373
5706	8279
221	652
1803	3166
319	8279
7025	3166
1830	8279
5004	8279
499	8279
3056	4466
5744	4983
4442	626
4576	1116
3776	118
7027	3741
3412	1116
206	1116
775	4983
722	1116
6612	8303
2230	109
6508	7421
2762	7421
5696	8303
5453	1110
5125	2301
1863	516
531	2301
1870	44
4397	44
7028	400
5205	961
2551	2301
2232	961
6137	1110
4302	400
3206	2301
1209	2301
441	8319
952	2301
2213	8313
7031	2301
979	2301
4260	2417
1358	8327
4285	5758
4417	5758
1211	8330
4717	1541
2147	1131
5008	8330
4701	8330
532	257
5629	117
2220	5758
7034	8339
7035	3918
2626	8342
526	8343
3523	5341
4491	2412
6791	5341
5440	3918
5645	5341
5683	8343
7036	5341
2975	1978
6703	8348
5212	8343
5981	5341
7038	3918
6093	506
822	3918
4739	8348
7039	8339
1617	8343
5491	5341
1907	3918
1385	5341
6025	5341
7040	8339
6159	3918
326	63
3094	5341
3101	8350
4590	8339
6014	5341
5073	8342
3472	8342
4563	8340
4774	5341
5186	1978
5190	8343
4564	823
5665	607
1119	5341
90	1618
3010	5341
4473	3918
21	3918
1692	8340
117	4600
1223	8340
2772	687
4520	2524
1137	8354
5033	8355
2476	8356
1458	8357
2228	5790
7042	8360
5605	474
3076	8360
7044	8373
5791	5790
2271	474
2731	1086
7045	474
6358	474
1566	8357
6534	5935
2550	3921
5534	3921
2559	3921
4028	502
6382	8383
6177	3219
3841	3774
403	3778
7046	1029
1536	1850
6283	604
461	244
1485	586
1132	7444
2744	3320
1656	8388
230	1121
5215	3767
5276	53
3348	4705
3644	8383
952	4705
140	4705
4563	8412
6648	55
3767	8414
480	8416
1779	8412
4597	8419
7051	1160
2194	1160
21	8412
5632	2167
35	8412
1131	8421
1326	8412
2199	8425
4728	8426
1577	101
4188	8426
5266	5500
7052	8426
474	3601
7053	3601
7054	7004
4828	3452
1887	166
1686	7004
2216	8435
4683	275
1673	6891
1355	1721
7055	8443
722	7489
3071	2405
1076	287
580	8451
422	2424
1877	8455
6179	181
456	215
1871	3318
1551	172
5089	2453
2239	8457
4309	8458
2071	8459
5984	109
842	8460
2078	8459
2505	8460
5349	8465
2720	3
1964	3
3391	7421
6542	518
1110	8459
1713	3
3010	3
6016	109
509	3
374	5989
3670	567
678	33
2342	8477
573	2309
3983	2315
1992	2318
6456	2318
6035	2318
770	2315
1161	152
6283	152
1641	2557
652	375
3118	2563
5333	139
639	1199
5654	832
112	42
7059	154
2052	510
485	3152
7060	8497
1012	2600
6385	3152
185	169
6262	5736
569	1403
1477	1497
602	3377
6396	1660
5422	7530
2011	1273
1619	8506
5992	8508
1503	8509
6916	8511
1284	8512
1399	3051
874	8508
2016	277
3165	8513
1168	2412
1481	106
6552	6757
1548	8520
3621	5291
3	7256
5009	6757
4571	2162
5718	8525
4907	5587
5194	8533
7063	2433
4233	172
2325	1001
1474	8537
965	8537
1139	4797
280	4189
4885	5330
642	8543
6455	8545
3390	3395
930	3395
3954	3395
3956	3395
126	8552
1975	2271
4536	6603
1468	2495
6915	3881
1886	3140
967	587
1220	587
1517	8560
1415	6416
7065	946
3490	5369
3491	5369
3494	8545
542	256
536	256
554	256
7066	2028
3587	8571
2104	8572
7067	8574
1308	2028
5601	8577
5420	2028
5201	1260
3956	2028
551	256
7069	8574
703	8574
1871	8582
1317	8577
99	8583
7070	2985
6839	8583
7072	3883
555	1462
6405	1600
7074	2262
7075	2262
5636	2647
6526	2262
7076	8592
1792	8595
5920	2399
1438	8592
330	431
2242	8599
6600	8601
5788	419
1397	426
4534	1511
7077	8416
5492	1511
255	1511
4167	8606
7078	2332
904	2333
7079	2333
4639	2340
1894	8609
1162	2005
1041	8610
2112	8611
1596	8612
7080	2333
4576	8613
7081	2333
2123	2333
1090	8614
5723	1446
874	4467
4895	18
4518	7202
7082	7202
4709	8620
483	7202
1822	431
41	431
46	5537
1730	410
4398	3
6153	2443
1955	2594
1379	8629
752	284
584	8631
6224	8633
1804	8638
7084	72
105	6004
7085	251
7086	12
2766	1365
7087	12
7088	1365
3440	12
7089	12
2201	8170
5803	8646
2073	8647
4337	265
3118	65
7090	2447
936	1334
1590	1844
7091	1923
245	335
201	8656
774	2047
4967	3495
5987	3491
5264	1390
1892	172
687	3491
5666	3491
6107	3491
1000	3061
6411	8663
969	8665
2150	8663
1745	2110
7092	2110
3429	1684
1211	758
1055	7847
7094	7291
2249	7291
287	7291
1162	59
3019	32
1517	469
6692	8677
1131	469
1720	4141
1611	8682
2167	3900
3440	984
6809	759
6005	160
7097	493
5223	24
6695	8694
4832	243
3818	24
1217	448
871	8698
902	8701
1787	600
2739	2596
1793	8707
6374	8708
5202	2955
649	8707
2621	8707
5666	24
709	7329
1551	8714
5623	3863
6133	4696
42	4010
7099	3863
1509	759
5629	8721
4667	759
6539	426
7100	3390
4969	8724
94	8724
2123	7763
7102	374
6200	6050
498	1151
1047	4470
1061	4470
515	4470
6560	79
3890	8736
385	8737
1474	8742
674	8736
3209	823
183	8743
3016	367
6139	2674
6263	2598
4295	2006
3304	7113
6199	2432
30	12
1766	555
712	2329
7104	8759
3257	4045
6315	8762
6336	5233
5526	4045
249	8768
1211	6787
1215	6787
6025	3
1139	5897
406	662
7106	3852
4248	79
7107	3929
7079	3929
685	1462
12	1549
462	1549
1689	8775
6983	292
1784	8777
2116	1086
1244	404
7108	404
855	404
6578	8783
1874	2019
1481	2140
4775	8786
6241	8788
1593	8786
942	590
2220	4499
1722	303
2181	8799
1860	39
1304	8451
631	1891
5075	2432
1167	3507
2760	3064
5582	5651
643	5681
7112	257
2950	138
5491	3491
1047	8817
7114	199
515	8817
4559	8817
1000	65
1355	4530
4108	3730
2838	8825
1019	8830
4136	8832
2673	8833
2008	8834
1677	8835
145	8836
146	8836
2213	171
250	171
1503	8836
4887	8836
5000	1462
6159	4099
969	8842
3261	8843
599	8852
1323	8855
6125	144
1018	2524
1327	8855
7117	3342
6420	588
896	3352
6188	3341
1223	588
561	588
3640	751
6065	751
5996	3219
4285	8876
4336	8878
976	469
409	445
2175	8881
4804	8884
3491	8884
7122	8885
1430	525
844	8885
1167	87
259	8894
3302	156
6503	1253
4667	269
4508	2098
7124	122
569	8904
6494	3767
1140	3767
284	3767
4397	1262
6463	1846
5555	5261
4066	5261
1479	5866
107	1497
420	8912
2207	8913
2149	8915
6703	3387
4903	3388
4858	3410
985	3051
432	3388
6441	8918
5295	3387
670	3395
671	3388
568	3395
4982	3390
249	3390
6117	244
5709	8921
2631	3394
2211	440
2069	1000
3911	8925
1390	2416
7126	3654
1721	901
1370	95
950	8931
858	8932
4426	8935
148	8935
223	2104
7127	570
280	8935
1804	8936
3165	2293
4835	341
1482	341
1259	341
5636	3760
7132	8947
1767	744
7133	1278
366	166
1210	751
3818	526
6447	33
1705	166
1217	744
1352	744
1388	1274
6453	105
3095	1284
426	526
6180	2708
681	3080
681	3395
682	3395
6430	3362
4913	3395
5665	779
1111	431
930	117
1116	8762
6690	2749
7135	779
7136	779
6005	881
1555	431
5504	8956
2401	367
2836	2027
2836	8912
2187	8912
6418	8912
2844	8912
5749	5812
1456	7553
6853	5812
4300	8912
3316	8912
741	345
4954	8912
950	8912
2142	8912
446	8959
2176	8912
275	1310
781	2027
3998	5940
1415	8964
6005	8964
7020	8972
1674	3627
6491	429
1350	3230
5110	8974
322	1752
7141	426
3591	3230
3277	2775
7143	842
5626	3230
1936	8463
2365	8980
3547	2775
6241	45
7144	8986
1736	8980
2320	8988
7145	2959
3830	1899
1965	8989
6241	8989
1409	230
6488	2959
7147	2959
50	2959
3885	2959
6176	2167
7148	83
4315	8994
3430	309
274	8997
6181	8994
4774	6
2486	309
2186	309
3548	8997
1159	9000
7150	9004
556	453
3831	6976
5432	728
2219	7287
5836	728
1510	2206
1058	2206
5512	7279
3876	9011
6980	2169
1513	3403
1330	2169
554	3403
1438	9016
5251	2027
2768	6462
4646	4801
5326	3061
3844	9022
440	2453
301	9023
963	4801
3813	909
5845	9028
920	9030
6941	9031
4802	9033
1405	9031
7084	9028
5605	1050
5605	2417
4334	2417
168	851
5048	2417
4517	7492
7061	79
4998	13
2668	9054
4957	9057
6224	9058
444	6438
4510	9054
1831	4495
4835	1909
641	9058
490	9058
474	9057
266	436
5762	3110
4482	6663
3513	440
2446	6262
1195	1577
7127	1577
6932	1907
6965	525
2095	9083
6392	9083
5289	8182
4819	46
3537	1628
1478	506
2096	1628
2364	506
2277	1946
5086	3724
1327	3051
417	1930
4971	9099
4131	2412
2798	3122
563	3122
5063	9113
7154	9117
354	9113
6860	9113
229	9115
3101	9115
7155	3122
7156	9122
5460	9115
5393	1017
3387	9122
85	9127
3310	1610
6887	2327
3195	9132
3669	218
1366	5559
7157	5559
3067	5559
3332	1610
5481	2075
289	7174
391	6420
6581	5559
457	370
1327	7174
2685	9132
3277	1610
2911	7174
6823	490
4206	7174
3092	5559
6832	5559
4961	218
7098	2443
5672	5559
12	5559
3063	8925
6273	9150
4737	9151
6719	9150
6113	9151
7161	9159
5464	5736
4535	4061
446	9159
4286	4061
2464	5736
2480	124
3751	3446
4145	303
3481	464
1839	3446
2044	303
1857	3444
5463	3446
1811	3446
5147	3446
3702	303
4192	3446
3667	3446
6506	1129
5416	325
4291	325
5417	325
1740	325
5420	325
3390	325
3872	325
3413	325
4903	325
3713	1169
5520	9200
6630	1227
3748	881
6860	8426
7167	9200
6823	9200
5715	9209
1299	1463
1964	401
1425	881
500	9200
508	9200
4094	1375
4240	3693
7168	8457
2246	7923
4906	2761
3145	2647
4939	168
2497	1343
3093	3693
3925	8457
4829	2761
2485	1343
6249	2333
6554	9225
7171	2333
1876	9233
3464	8613
3755	2005
4052	81
2378	81
5509	2005
7007	2064
5363	9242
5520	3031
4826	171
3366	9242
4201	1197
751	9244
5887	946
1838	9242
4253	171
5115	3031
2920	3031
5351	9242
6845	9241
3628	303
7173	228
1831	3336
4212	228
1637	303
1792	228
6488	145
6210	9268
3400	9271
4625	63
3041	5494
3048	5494
4736	9268
6693	9268
3329	885
1846	9274
7174	2167
7175	5495
2482	5494
3678	769
2834	5492
6798	63
2047	5494
2049	5494
1580	9274
1153	5494
4191	9278
1713	2384
2727	2384
3294	2384
1858	2384
3274	2384
3957	9278
4575	9278
4486	2384
4860	5241
7178	2384
3320	2384
2857	769
3182	944
7164	9290
2133	5175
2306	6787
3793	9290
7179	5175
3652	5175
4373	5175
4136	5175
7180	1000
6457	447
7181	8079
6504	5116
4701	6787
5194	5175
3281	6787
5947	8079
6131	769
1942	5175
80	1515
6422	138
3299	6787
5623	7489
5655	169
761	853
4316	9303
586	285
671	285
1396	9304
568	285
679	285
682	285
4943	9307
1941	9308
2735	474
1433	5138
5654	1845
3700	1029
1633	3577
659	1029
3319	1845
3792	9321
7184	1159
2466	9319
4693	9321
4210	1575
5245	480
2112	1575
896	1968
6350	8855
5732	9335
4233	1575
7043	9336
3426	480
6164	2145
3628	8458
7187	7954
3475	1294
4110	9343
2979	2219
6673	2219
508	390
935	3098
5202	2219
7189	8191
1800	2219
43	390
4090	2219
1189	3096
1239	2219
5734	2219
3264	1121
5193	9351
3921	1051
2694	9352
4340	1121
4050	9353
7190	1051
5314	7546
3270	9354
1306	9362
1109	9351
5376	4725
3392	9366
3012	1051
4391	1051
2223	9373
4330	1121
7192	2363
2689	3051
7193	2027
4805	2219
2218	778
7194	2027
1815	2027
484	2219
6903	2219
3594	778
7000	9389
3060	2464
5166	9391
2306	2464
4373	2219
4233	9391
3884	7291
6627	7291
7195	7291
3510	7291
5165	7291
7196	7291
4766	7291
7197	7291
7198	9396
7199	7291
3906	3646
3986	6175
7200	7291
2606	7847
2378	7291
5459	6175
2610	7847
3470	5446
4772	7291
7201	7291
2529	7847
1158	7291
95	9402
5897	7291
4667	7291
7202	7291
5266	7291
5105	199
3981	961
2455	9405
5295	961
1887	1614
572	1614
6933	786
3918	3120
4652	487
4546	786
2783	9415
3030	4795
440	9416
6091	9417
813	9418
